date,year,week,month,season,epi_year,ili_plus,ili_plus_imputed,ili_plus_model,suppression_flag,covid_suppressed,ili_fmc,pos_pct_all,pos_count_H1,pos_count_H3,pos_count_B,pos_count_all,pos_pct_H1,pos_pct_H3,h1n1_frac,h3_frac,b_frac,dominant_strain,flunet_H1N1_count,flunet_H3_count,flunet_B_count,flunet_pos_total,flunet_specimens,flunet_positivity,rsv_count,metapneumo,hko_temp_norm,hko_rh_norm,hko_ah_norm,temp_z,ah_z,school_outbreaks,institution_outbreaks,admit_rate_0_5,admit_rate_6_11,admit_rate_12_17,admit_rate_18_49,admit_rate_50_64,admit_rate_65plus,admit_rate_all,severe_0_17,severe_18_49,severe_50_64,severe_65plus,kg_fever_pct,rche_fever_pct,aed_ili_rate,cmp_ili_rate,data_source,hko_source
2023-04-30,2023.0,18.0,4,winter,2022.0,0.00561752,0.0037582,0.0037582,False,False,56.8,0.0989,212.0,3.0,860.0,0.0705,0.0244,0.0003,3007.0921985815608,42.55319148936171,12198.581560283688,Influenza_B,534.0,182.0,3.0,751.0,7832.0,0.09588866189989785,152.0,40.0,23.3,83,17.355,-0.01615667722557341,0.03973334294292135,16.0,8.0,3.448,1.057,0.501,0.126,0.252,1.395,0.605,1.0,3.0,9.0,35.0,0.0118,0.0023,176.6,1.21,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-05-07,2023.0,19.0,5,summer,2022.0,0.002912,0.002176,0.002176,False,False,45.5,0.064,158.0,0.0,596.0,0.0441,0.017,0.0,3582.766439909297,0.0,13514.739229024943,Influenza_B,360.0,127.0,0.0,514.0,8464.0,0.060727788279773154,182.0,38.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,14.0,11.0,2.616,1.086,0.445,0.087,0.186,0.908,0.438,0.0,1.0,6.0,24.0,0.0114,0.0027,161.3,1.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-05-14,2023.0,20.0,5,summer,2022.0,0.00159328,0.0011873,0.0011873,False,False,41.6,0.0383,100.0,0.0,353.0,0.0257,0.0108,0.0,3891.0505836575876,0.0,13735.408560311284,Influenza_B,212.0,81.0,0.0,309.0,8440.0,0.03661137440758294,160.0,50.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,9.0,1.0,1.268,0.629,0.111,0.052,0.121,0.615,0.261,0.0,1.0,3.0,26.0,0.0112,0.0019,148.2,1.79,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-05-21,2023.0,21.0,5,summer,2022.0,0.0007889700000000002,0.0005082999999999,0.0005082999999999,False,False,35.7,0.0221,78.0,3.0,198.0,0.0124,0.0087,0.0003,6290.322580645162,241.93548387096774,15967.741935483871,Influenza_B,100.0,58.0,2.0,166.0,8268.0,0.0200774068698597,177.0,70.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,8.0,1.0,1.189,0.172,0.139,0.045,0.044,0.305,0.15,0.0,1.0,1.0,21.0,0.011,0.0014,144.2,1.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-05-28,2023.0,22.0,5,summer,2022.0,0.00085646,0.000374,0.000374,False,False,45.8,0.0187,84.0,1.0,148.0,0.0077,0.0106,0.0001,10909.090909090908,129.87012987012986,19220.77922077922,Influenza_B,56.0,71.0,1.0,130.0,7245.0,0.017943409247757072,213.0,71.0,26.4,83,20.671,0.644725165470302,0.6942720752617799,5.0,0.0,0.634,0.257,0.028,0.052,0.033,0.183,0.104,0.0,0.0,3.0,11.0,0.0102,0.0019,140.8,0.86,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-06-04,2023.0,23.0,6,summer,2022.0,0.00042380999999999994,0.0002907,0.0002907,False,False,27.7,0.0153,47.0,0.0,86.0,0.0061,0.0084,0.0,7704.918032786884,0.0,14098.360655737704,Influenza_B,27.0,32.0,0.0,64.0,4949.0,0.012931905435441503,150.0,78.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,3.0,0.753,0.114,0.056,0.029,0.033,0.079,0.07,0.0,1.0,3.0,12.0,0.011,0.0021,128.1,1.18,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-06-11,2023.0,24.0,6,summer,2022.0,0.0006641499999999999,0.0003885,0.0003885,False,False,35.9,0.0185,70.0,1.0,111.0,0.006,0.0117,0.0002,11666.666666666666,166.66666666666666,18500.0,Influenza_B,33.0,61.0,1.0,99.0,5304.0,0.018665158371040724,167.0,101.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,2.0,0.595,0.229,0.056,0.032,0.022,0.146,0.084,0.0,0.0,0.0,11.0,0.0089,0.0015,128.7,1.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-06-18,2023.0,25.0,6,summer,2022.0,0.0010387999999999999,0.000583,0.000583,False,False,39.2,0.0265,91.0,1.0,140.0,0.0085,0.0172,0.0002,10705.882352941177,117.6470588235294,16470.588235294115,Influenza_B,39.0,79.0,1.0,122.0,4700.0,0.02595744680851064,203.0,151.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,2.0,0.0,0.713,0.457,0.084,0.042,0.044,0.183,0.117,0.0,2.0,0.0,4.0,0.0114,0.0011,139.1,1.08,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-06-25,2023.0,26.0,6,summer,2022.0,0.00101099,0.0006573,0.0006573,False,False,32.3,0.0313,130.0,0.0,179.0,0.008,0.0227,0.0,16250.0,0.0,22375.0,Influenza_B,39.0,105.0,0.0,147.0,5103.0,0.02880658436213992,291.0,191.0,28.5,83,23.215,1.0924193169739602,1.1964272426378888,1.0,1.0,1.07,0.6,0.167,0.048,0.033,0.231,0.15,0.0,0.0,0.0,5.0,0.013,0.001,147.5,0.68,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-07-02,2023.0,27.0,7,summer,2023.0,0.0019071399999999999,0.0014846,0.0014846,False,False,33.4,0.0571,252.0,1.0,323.0,0.0124,0.0446,0.0002,20322.58064516129,80.64516129032258,26048.387096774193,Influenza_B,62.0,207.0,1.0,271.0,4697.0,0.05769640195869704,287.0,180.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,3.0,4.0,1.546,0.772,0.251,0.077,0.066,0.475,0.251,0.0,2.0,4.0,5.0,0.012,0.0009,151.3,0.65,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-07-09,2023.0,28.0,7,summer,2023.0,0.0019019,0.002464,0.002464,False,False,24.7,0.077,328.0,10.0,443.0,0.0176,0.057,0.0017,18636.363636363636,568.1818181818181,25170.454545454544,Influenza_B,75.0,245.0,8.0,332.0,4620.0,0.07186147186147186,272.0,190.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,1.0,6.0,2.18,1.458,0.64,0.071,0.099,0.615,0.358,2.0,0.0,2.0,6.0,0.0109,0.0008,155.6,0.76,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-07-16,2023.0,29.0,7,summer,2023.0,0.00290523,0.0019711,0.0019711,False,False,33.9,0.0857,445.0,4.0,524.0,0.0113,0.0728,0.0007,39380.53097345133,353.98230088495575,46371.681415929204,Influenza_B,57.0,337.0,3.0,403.0,5085.0,0.07925270403146509,314.0,226.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,0.0,8.0,2.695,1.086,0.557,0.064,0.104,0.603,0.35,0.0,1.0,5.0,9.0,0.0139,0.0016,161.4,0.69,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-07-23,2023.0,30.0,7,summer,2023.0,0.0025228800000000003,0.0026784,0.0026784,False,False,29.2,0.0864,469.0,5.0,529.0,0.0082,0.0766,0.0008,57195.12195121951,609.7560975609756,64512.19512195121,Influenza_B,43.0,386.0,5.0,439.0,5211.0,0.08424486662828631,371.0,180.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,0.0,5.0,2.616,0.686,0.362,0.113,0.126,0.895,0.409,1.0,1.0,1.0,12.0,,0.0014,155.4,0.46,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-07-30,2023.0,31.0,7,summer,2023.0,0.0008642400000000001,0.0024929999999999,0.0024929999999999,False,False,10.4,0.0831,432.0,11.0,492.0,0.0081,0.073,0.0019,53333.333333333336,1358.0246913580247,60740.740740740745,Influenza_B,37.0,351.0,8.0,397.0,5050.0,0.07861386138613861,386.0,182.0,29.1,83,23.99,1.2203319316892913,1.3494029716931104,2.0,7.0,2.299,0.657,0.278,0.09,0.137,0.883,0.384,0.0,1.0,5.0,12.0,,0.0012,143.2,0.74,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-08-06,2023.0,32.0,8,summer,2023.0,0.0012166000000000002,0.0033022,0.0033022,False,False,14.0,0.0869,447.0,12.0,535.0,0.0112,0.0726,0.0019,39910.71428571428,1071.4285714285713,47767.857142857145,Influenza_B,58.0,325.0,8.0,398.0,5135.0,0.07750730282375852,416.0,153.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,0.0,6.0,2.893,0.886,0.223,0.084,0.121,0.755,0.377,1.0,3.0,1.0,20.0,0.0079,0.0008,143.2,0.38,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-08-13,2023.0,33.0,8,summer,2023.0,0.0032242399999999997,0.0041286,0.0041286,False,False,32.8,0.0983,525.0,12.0,626.0,0.0133,0.0824,0.0019,39473.68421052632,902.2556390977444,47067.669172932336,Influenza_B,63.0,394.0,9.0,470.0,5385.0,0.0872794800371402,407.0,123.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,2.0,5.0,2.814,1.629,0.64,0.171,0.159,0.853,0.495,0.0,6.0,4.0,12.0,0.0073,0.001,153.8,0.8,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-08-20,2023.0,34.0,8,summer,2023.0,0.0059889999999999995,0.0059359999999999,0.0059359999999999,False,False,56.5,0.106,553.0,22.0,690.0,0.0169,0.0849,0.0034,32721.893491124265,1301.775147928994,40828.40236686391,Influenza_B,82.0,412.0,13.0,512.0,5461.0,0.09375572239516572,439.0,101.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,3.0,7.0,3.567,1.086,0.835,0.18,0.246,1.072,0.577,2.0,3.0,0.0,12.0,,0.0011,159.8,0.68,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-08-27,2023.0,35.0,8,summer,2023.0,0.00545616,0.0095903999999999,0.0095903999999999,False,False,42.1,0.1296,610.0,17.0,713.0,0.0151,0.1109,0.0031,40397.350993377484,1125.8278145695365,47218.54304635761,Influenza_B,67.0,408.0,12.0,490.0,4378.0,0.11192325262677022,365.0,76.0,28.8,83,23.6,1.1563756243316259,1.2724216370717736,3.0,6.0,3.528,1.629,0.613,0.267,0.225,1.297,0.67,0.0,0.0,1.0,23.0,,0.0017,191.5,0.82,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-09-03,2023.0,36.0,9,summer,2023.0,0.006100830000000001,0.0054997,0.0054997,False,False,47.7,0.1279,895.0,13.0,1002.0,0.0111,0.1142,0.0017,80630.63063063062,1171.1711711711712,90270.27027027027,Influenza_B,73.0,707.0,8.0,795.0,6732.0,0.11809269162210338,490.0,132.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,2.0,3.0,4.598,1.601,0.613,0.216,0.164,1.23,0.654,2.0,2.0,2.0,19.0,0.0083,0.0013,169.3,0.27,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-09-10,2023.0,37.0,9,summer,2023.0,0.0060963400000000004,0.005795,0.005795,False,False,52.6,0.1159,770.0,23.0,870.0,0.0101,0.1026,0.0031,76237.62376237624,2277.2277227722775,86138.61386138614,Influenza_B,59.0,584.0,15.0,659.0,6399.0,0.10298484138146585,425.0,104.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,36.0,12.0,3.805,1.601,0.807,0.206,0.236,1.358,0.678,2.0,3.0,3.0,25.0,0.0089,0.0015,176.5,0.91,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-09-17,2023.0,38.0,9,summer,2023.0,0.01196052,0.0136653,0.0136653,False,False,88.4,0.1353,867.0,24.0,1039.0,0.018,0.1129,0.0031,48166.66666666667,1333.3333333333335,57722.222222222226,Influenza_B,113.0,654.0,15.0,792.0,6569.0,0.12056629623991474,417.0,83.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,81.0,10.0,4.915,2.601,1.336,0.177,0.296,1.632,0.849,3.0,3.0,10.0,23.0,0.0157,0.0021,193.8,1.16,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-09-24,2023.0,39.0,9,summer,2023.0,0.00853074,0.0168822,0.0168822,False,False,57.1,0.1494,966.0,52.0,1141.0,0.0153,0.1265,0.0068,63137.25490196079,3398.6928104575163,74575.1633986928,Influenza_B,109.0,836.0,31.0,984.0,7578.0,0.12984956452889945,438.0,112.0,27.8,80,21.531,0.9431879331394077,0.8640257875037034,70.0,4.0,5.628,2.601,1.559,0.184,0.345,1.778,0.93,3.0,6.0,11.0,31.0,0.0134,0.0016,212.0,0.5,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-10-01,2023.0,40.0,10,summer,2023.0,0.0056524999999999995,0.014098,0.014098,False,False,42.5,0.133,988.0,48.0,1187.0,0.0156,0.1107,0.0054,63333.333333333336,3076.923076923077,76089.7435897436,Influenza_B,87.0,564.0,16.0,677.0,5955.0,0.11368597816960538,207.0,84.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,34.0,8.0,4.201,2.001,0.668,0.212,0.274,1.76,0.803,1.0,3.0,8.0,26.0,0.0132,0.0024,206.8,1.2,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-10-08,2023.0,41.0,10,summer,2023.0,0.00382153,0.0072428,0.0072428,False,False,40.1,0.0953,572.0,48.0,701.0,0.0092,0.0778,0.0065,62173.913043478264,5217.391304347826,76195.65217391304,Influenza_B,50.0,370.0,15.0,448.0,5804.0,0.0771881461061337,152.0,59.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,23.0,6.0,2.576,1.458,0.724,0.113,0.153,1.127,0.518,0.0,1.0,3.0,31.0,0.0111,0.0014,178.1,1.04,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-10-15,2023.0,42.0,10,summer,2023.0,0.0025646200000000005,0.0046512,0.0046512,False,False,39.7,0.0646,387.0,44.0,481.0,0.0059,0.0519,0.0059,65593.22033898305,7457.627118644068,81525.42372881356,Influenza_B,32.0,257.0,17.0,312.0,5909.0,0.052800812320189544,123.0,67.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,31.0,5.0,2.299,0.772,0.334,0.106,0.093,0.755,0.36,1.0,1.0,3.0,28.0,0.0124,0.0013,165.9,0.51,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-10-22,2023.0,43.0,10,summer,2023.0,0.00218688,0.0034816,0.0034816,False,False,40.2,0.0544,305.0,38.0,379.0,0.0043,0.0438,0.0055,70930.23255813954,8837.209302325582,88139.53488372093,Influenza_B,26.0,179.0,16.0,227.0,5549.0,0.0409082717606776,90.0,59.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,20.0,3.0,1.506,1.057,0.362,0.074,0.082,0.499,0.276,1.0,3.0,6.0,18.0,0.011,0.0008,166.6,0.65,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-10-29,2023.0,44.0,10,summer,2023.0,0.0015052000000000002,0.0022896,0.0022896,False,False,35.5,0.0424,226.0,52.0,306.0,0.0036,0.0313,0.0072,62777.77777777778,14444.444444444445,85000.0,Influenza_B,19.0,180.0,32.0,233.0,6306.0,0.036948937519822395,81.0,88.0,25.4,72,16.956,0.43153747427808403,-0.039024484015831744,9.0,0.0,1.229,0.514,0.278,0.087,0.027,0.475,0.224,1.0,1.0,2.0,13.0,0.0115,0.0009,160.6,0.8,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-11-05,2023.0,45.0,11,winter,2023.0,0.00150921,0.0020295,0.0020295,False,False,40.9,0.0369,194.0,45.0,267.0,0.0032,0.0268,0.0062,60625.0,14062.5,83437.5,Influenza_B,15.0,154.0,29.0,203.0,6188.0,0.032805429864253395,45.0,84.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,21.0,2.0,0.872,0.257,0.418,0.061,0.082,0.305,0.173,1.0,2.0,3.0,13.0,0.0146,0.0007,162.9,0.67,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-11-12,2023.0,46.0,11,winter,2023.0,0.0016233600000000001,0.0019579999999999,0.0019579999999999,False,False,45.6,0.0356,171.0,45.0,239.0,0.0025,0.0254,0.0067,68400.0,18000.0,95600.0,Influenza_B,12.0,126.0,22.0,166.0,5494.0,0.030214779759737895,37.0,87.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,14.0,3.0,0.793,0.372,0.334,0.087,0.038,0.347,0.181,0.0,1.0,0.0,5.0,0.0121,0.0008,159.9,0.76,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-11-19,2023.0,47.0,11,winter,2023.0,0.0014504,0.0020775999999999,0.0020775999999999,False,False,37.0,0.0392,210.0,55.0,289.0,0.0029,0.0285,0.0075,72413.79310344828,18965.51724137931,99655.17241379312,Influenza_B,17.0,159.0,30.0,209.0,6027.0,0.03467728554836569,30.0,88.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,17.0,5.0,1.229,0.4,0.278,0.042,0.115,0.39,0.203,0.0,1.0,3.0,10.0,0.0115,0.0012,172.7,0.89,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-11-26,2023.0,48.0,11,winter,2023.0,0.00176732,0.0024408,0.0024408,False,False,39.1,0.0452,241.0,56.0,328.0,0.0033,0.0332,0.0077,73030.30303030302,16969.696969696968,99393.93939393939,Influenza_B,23.0,172.0,33.0,235.0,5929.0,0.03963568898633834,26.0,78.0,21.4,70,13.122,-0.42121329049078815,-0.7958102197548259,12.0,0.0,1.031,0.514,0.473,0.068,0.055,0.439,0.218,1.0,1.0,0.0,8.0,0.013,0.0011,176.6,1.15,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-12-03,2023.0,49.0,12,winter,2023.0,0.0012934399999999999,0.002256,0.002256,False,False,34.4,0.0376,195.0,42.0,269.0,0.0036,0.0272,0.0059,54166.66666666667,11666.666666666668,74722.22222222222,Influenza_B,18.0,137.0,24.0,185.0,5828.0,0.0317433081674674,16.0,66.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,12.0,0.0,0.832,0.429,0.306,0.084,0.055,0.268,0.169,1.0,1.0,1.0,10.0,0.0119,0.0011,179.6,1.13,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-12-10,2023.0,50.0,12,winter,2023.0,0.0021756,0.002646,0.002646,False,False,44.4,0.049,280.0,43.0,366.0,0.004,0.0374,0.0058,70000.0,10750.0,91500.0,Influenza_B,24.0,200.0,24.0,261.0,5882.0,0.044372662359741584,9.0,87.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,14.0,0.0,1.07,0.6,0.278,0.132,0.071,0.573,0.273,0.0,2.0,1.0,8.0,0.0136,0.001,182.7,0.75,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-12-17,2023.0,51.0,12,winter,2023.0,0.0008322000000000001,0.003648,0.003648,False,False,14.6,0.057,282.0,58.0,384.0,0.0047,0.0419,0.0086,60000.0,12340.425531914892,81702.12765957447,Influenza_B,24.0,202.0,37.0,275.0,5442.0,0.05053289231900037,8.0,45.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,6.0,3.0,0.951,0.629,0.195,0.138,0.088,0.512,0.26,1.0,2.0,1.0,12.0,0.0074,0.0006,166.3,0.94,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-12-24,2023.0,52.0,12,winter,2023.0,0.00299697,0.0062826,0.0062826,False,False,35.3,0.0849,529.0,53.0,678.0,0.0105,0.0662,0.0066,50380.952380952374,5047.619047619048,64571.428571428565,Influenza_B,61.0,381.0,30.0,484.0,6642.0,0.07286961758506474,7.0,70.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,0.0,1.0,1.903,0.915,0.418,0.299,0.307,1.31,0.609,0.0,5.0,1.0,17.0,,0.0013,201.0,1.16,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2023-12-31,2024.0,1.0,12,winter,2024.0,0.00568491,0.0118877,0.0118877,False,False,48.3,0.1177,775.0,166.0,1021.0,0.0076,0.0893,0.0191,101973.68421052632,21842.105263157893,134342.1052631579,Influenza_B,45.0,551.0,80.0,690.0,7106.0,0.0971010413734872,24.0,77.0,17.8,70,10.621,-1.1886889787827726,-1.2894777015188383,2.0,9.0,4.209,1.402,0.816,0.283,0.254,1.71,0.8,1.0,4.0,8.0,21.0,0.0121,0.0013,217.9,1.69,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-01-07,2024.0,2.0,1,winter,2023.0,0.006583390000000001,0.009603,0.009603,False,False,61.7,0.1067,699.0,163.0,948.0,0.0069,0.0787,0.0183,101304.34782608696,23623.1884057971,137391.30434782608,Influenza_B,44.0,475.0,85.0,629.0,7401.0,0.08498851506553169,21.0,109.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,21.0,7.0,3.367,2.104,0.507,0.277,0.226,1.216,0.667,2.0,7.0,4.0,33.0,0.0116,0.0017,199.8,1.18,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-01-14,2024.0,3.0,1,winter,2023.0,0.003855779999999999,0.0054589,0.0054589,False,False,55.8,0.0691,411.0,88.0,560.0,0.0058,0.0507,0.0109,70862.06896551725,15172.41379310345,96551.72413793104,Influenza_B,35.0,282.0,52.0,383.0,6736.0,0.05685866983372922,11.0,92.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,23.0,4.0,1.726,0.823,0.31,0.169,0.138,0.861,0.404,0.0,4.0,11.0,25.0,0.0122,0.0012,183.1,1.6,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-01-21,2024.0,4.0,1,winter,2023.0,0.0016561999999999998,0.003479,0.003479,False,False,33.8,0.049,255.0,85.0,389.0,0.0039,0.0321,0.0107,65384.61538461539,21794.871794871797,99743.58974358975,Influenza_B,18.0,183.0,44.0,263.0,6584.0,0.0399453219927096,14.0,83.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,17.0,2.0,0.968,0.732,0.394,0.101,0.099,0.57,0.276,1.0,1.0,5.0,21.0,0.0102,0.0009,167.5,1.01,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-01-28,2024.0,5.0,1,winter,2023.0,0.0023176800000000003,0.0042282,0.0042282,False,False,44.4,0.0522,282.0,120.0,442.0,0.0034,0.0333,0.0142,82941.17647058824,35294.117647058825,130000.0,Influenza_B,22.0,180.0,54.0,267.0,7127.0,0.037463168233478325,16.0,97.0,16.3,74,10.262,-1.5084705155710996,-1.360340006977967,14.0,5.0,1.557,1.037,0.507,0.13,0.133,0.663,0.355,1.0,6.0,1.0,9.0,0.0113,0.0012,174.0,1.14,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-02-04,2024.0,6.0,2,winter,2023.0,0.0024116399999999996,0.0048487999999999,0.0048487999999999,False,False,37.8,0.0638,299.0,150.0,496.0,0.0048,0.0384,0.0193,62291.66666666667,31250.000000000004,103333.33333333334,Influenza_B,40.0,238.0,96.0,384.0,7497.0,0.051220488195278115,22.0,123.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,6.0,4.0,2.02,0.61,0.282,0.166,0.127,0.756,0.375,1.0,5.0,3.0,20.0,0.0098,0.0016,187.5,0.78,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-02-11,2024.0,7.0,2,winter,2023.0,0.0035838000000000003,0.006798,0.006798,False,False,54.3,0.066,319.0,160.0,611.0,0.0131,0.0344,0.0173,24351.14503816794,12213.740458015267,46641.2213740458,Influenza_B,76.0,224.0,83.0,394.0,6941.0,0.05676415502089036,26.0,144.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,0.0,2.0,2.104,0.671,0.113,0.267,0.193,0.977,0.48,2.0,7.0,5.0,16.0,,0.0016,221.8,1.57,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-02-18,2024.0,8.0,2,winter,2023.0,0.00333084,0.0072438999999999,0.0072438999999999,False,False,49.2,0.0677,288.0,218.0,702.0,0.0171,0.0278,0.021,16842.105263157893,12748.538011695906,41052.63157894737,Influenza_B,140.0,211.0,107.0,477.0,8766.0,0.054414784394250515,40.0,212.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,5.0,9.0,3.115,0.976,0.366,0.212,0.215,0.977,0.52,1.0,3.0,6.0,28.0,0.01,0.0018,195.4,0.95,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-02-25,2024.0,9.0,2,winter,2023.0,0.0025482000000000005,0.006028,0.006028,False,False,37.2,0.0685,242.0,197.0,635.0,0.0181,0.0261,0.0213,13370.165745856353,10883.977900552485,35082.872928176796,Influenza_B,132.0,169.0,87.0,416.0,7842.0,0.053047691915327724,37.0,226.0,17.1,80,11.641,-1.337920362617325,-1.0881419032784174,26.0,7.0,2.399,1.098,0.282,0.199,0.204,0.739,0.436,0.0,2.0,8.0,23.0,0.0108,0.0011,186.6,1.15,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-03-03,2024.0,10.0,3,winter,2023.0,0.0035520699999999996,0.0048033,0.0048033,False,False,59.9,0.0593,213.0,156.0,591.0,0.0208,0.0214,0.0156,10240.384615384615,7500.0,28413.46153846154,Influenza_B,148.0,153.0,77.0,394.0,8436.0,0.046704599336178286,49.0,227.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,26.0,6.0,2.273,0.732,0.366,0.208,0.238,0.977,0.486,1.0,1.0,8.0,22.0,0.0084,0.0019,191.1,0.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-03-10,2024.0,11.0,3,winter,2023.0,0.0037407,0.0068074,0.0068074,False,False,55.5,0.0674,242.0,136.0,683.0,0.0275,0.0239,0.0134,8800.0,4945.454545454545,24836.363636363636,Influenza_B,207.0,183.0,58.0,474.0,8416.0,0.0563212927756654,63.0,252.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,20.0,7.0,1.894,1.22,0.31,0.182,0.342,1.071,0.529,4.0,5.0,11.0,22.0,0.0131,0.0016,204.0,1.51,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-03-17,2024.0,12.0,3,winter,2023.0,0.0032788800000000005,0.0049896,0.0049896,False,False,55.2,0.0594,172.0,127.0,628.0,0.0279,0.0163,0.012,6164.874551971326,4551.971326164874,22508.960573476703,Influenza_B,227.0,128.0,53.0,442.0,8834.0,0.05003395970115463,70.0,287.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,14.0,5.0,2.104,0.976,0.479,0.137,0.276,0.82,0.441,1.0,2.0,4.0,25.0,0.0115,0.0016,195.9,1.49,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
2024-03-24,2024.0,13.0,3,winter,2023.0,0.00252787,0.0037721,0.0037721,False,False,44.9,0.0563,111.0,79.0,532.0,0.0333,0.0117,0.0084,3333.333333333333,2372.372372372372,15975.975975975975,Influenza_B,296.0,97.0,55.0,477.0,9255.0,0.051539708265802266,86.0,286.0,19.5,82,13.759,-0.8262699037560021,-0.6700740398733079,6.0,8.0,1.515,0.701,0.422,0.156,0.265,1.082,0.473,1.0,4.0,8.0,23.0,0.0079,0.0014,197.4,1.32,CHP_FMC_sentinel,HKO_30yr_normals_1991_2020
